id;name;category;kcal_100g;protein_100g;fat_100g;carb_100g;portion_g;price;shop;tags;composition;url;photo
ruletiki-iz-baklazhanov-s-syrnoy-nachinkoy-57597.html;Рулетики из баклажанов с сырной начинкой;Готовая еда;;;;;;228.0;vkusvill;;Состав                                                                                                                                                       Баклажан запеченный (баклажан свежий, масло подсолнечное рафинированное дезодорированное, соль пищевая), сыр тильзитер м;https://vkusvill.ru/goods/ruletiki-iz-baklazhanov-s-syrnoy-nachinkoy-57597.html;
vtorye-blyuda-s-ryboy-i-moreproduktami;Вторые блюда с рыбой и морепродуктами;Готовая еда;;;;;;200.0;vkusvill;;;https://vkusvill.ru/goods/gotovaya-eda/vtorye-blyuda/vtorye-blyuda-s-ryboy-i-moreproduktami/;
borshch-vegetarianskiy-20171.html;"Борщ ""Вегетарианский""";Готовая еда;;;;;;178.0;vkusvill;;Состав                                                                                                                                                       вода питьевая,картофель свежий, капуста белокочанная свежая, фасоль консервированная (фасоль красная, вода питьевая, соль пищевая), свекла столовая свежая, морковь столовая свежая, лук пассерованный (лук свежий репчатый,масло подсолнечное рафинированное дезодорированное), томатная паста массовая доля сухих растворимых веществ 25 % (вода питьевая, томаты свежие), уксус столовый 9 %,сахар, чеснок сушеный, соль пищевая, перец чёрный молотый;https://vkusvill.ru/goods/borshch-vegetarianskiy-20171.html;
pirog-s-semgoy-brokkoli-i-brynzoy-61281.html;Пирог с семгой, брокколи и брынзой;Готовая еда;;;;;;286.0;vkusvill;;Состав                                                                                                                                                       Начинка (филе лосося атлантического (семги) (произведено из мороженого сырья, продукция аквакультуры), капуста брокколи быстрозамороженная, сыр брынза м;https://vkusvill.ru/goods/pirog-s-semgoy-brokkoli-i-brynzoy-61281.html;
sup-kharcho-18360.html;"Суп ""Харчо""";Готовая еда;;;;;;258.0;vkusvill;;е только свежие и качественные ингредиенты, без консервантов и усилителей вкуса;https://vkusvill.ru/goods/sup-kharcho-18360.html;
blinchiki-yaichnye-po-aziatski-s-kurinym-zhyulenom-113291.html;Блинчики яичные по-азиатски с куриным жюльеном;Готовая еда;;;;;;278.0;vkusvill;;Состав                                                                                                                                                       яичные блинчики (молоко питьевое ультрапастеризованное м;https://vkusvill.ru/goods/blinchiki-yaichnye-po-aziatski-s-kurinym-zhyulenom-113291.html;
kholodets-govyazhiy-700g-69324.html;Холодец говяжий 700г;Готовая еда;;;;;;556.0;vkusvill;;Состав                                                                                                                                                       Бульон (вода питьевая, желатин пищевой, лук репчатый свежий, соль пищевая, чеснок (экстракт), перец душистый, перец черный (экстракт), лавровый лист), говядина 1-й сорт замороженная                                                                                                                                                                                                                                                                                                                                                                                             Товар от производителей                                                                                                                                                                                          Актуальные данные указаны на этикетке;https://vkusvill.ru/goods/kholodets-govyazhiy-700g-69324.html;
pashtet-iz-chechevitsy-24824.html;Паштет из чечевицы;Готовая еда;;;;;;182.0;vkusvill;;Состав                                                                                                                                                       Чечевица зеленая вареная, масло подсолнечное рафинированное дезодорированное, лук пассерованный, ядра грецких орехов очищенные, томаты сушеные, соль пищевая, перец черный молотый, чеснок сушеный, базилик сушеный, сок лимонный концентрированный;https://vkusvill.ru/goods/pashtet-iz-chechevitsy-24824.html;
salaty;Салаты;Готовая еда;;;;;;200.0;vkusvill;;ом;https://vkusvill.ru/goods/gotovaya-eda/salaty/?page=2&PAGEN_1=2;
salat-s-rostbifom-kartofelem-bebi-i-kunzhutnym-sousom-110764.html;Салат с ростбифом, картофелем бэби и кунжутным соусом;Готовая еда;;;;;;388.0;vkusvill;;Состав                                                                                                                                                       Картофель запеченный (картофель бэби свежий, масло подсолнечное рафинированное дезодорированное, соль пищевая, паприка молотая, перец чили молотый), соус (масло подсолнечное рафинированное дезодорированное, яблоки зеленые свежие, соус соевый (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), масло кунжутное нерафинированное, семена кунжута белые, чеснок свежий, уксус винный белый 6%), ростбиф (говядина, соевый соус (вода питьевая, соевые бобы, пшеница, соль пищевая, сахар), соль пищевая, перец черный молотый), огурцы маринованные (огурцы свежие, соль пищевая, сахар, регулятор кислотности – уксусная кислота ледяная, вода питьевая), томаты черри свежие, салат айсберг свежий, салат романо свежий, шпинат свежий, руккола свежая Продукция производится на предприятии, где используются аллергены: арахис, аспартам, горчица, диоксид серы (сульфиты), моллюски, ракообразные, рыба, молоко (лактоза), орехи, сельдерей, яйца;https://vkusvill.ru/goods/salat-s-rostbifom-kartofelem-bebi-i-kunzhutnym-sousom-110764.html;
